Post ID,Post creation date,Post creation time of day,Post type,Post message,Post shared link,Post caption,Post thumbnail URL,Post image URL,Link to post,Post comment text,Total post reactions,Post link clicks,Likes on posts,Shares on posts,Comments on posts,Comments on shares,Post impressions (page likers [fans] only),Post reach (page likers [fans] only)
926011594215556_781395100202832,2023-04-12,16:08:01,photo,"Applications are open for all of our programmes with a July 2023 start date!

Choose between data science and data engineering, and three tuition options.

Follow the link below to apply.

https://admissions.explore.ai

#ExploreAIAcademy #DataScience #DataEngineering #TechSkills #eLearning #MachineLearning #BigData",https://www.facebook.com/photo.php?fbid=781395076869501&set=a.725513949124281&type=3,,https://scontent-lhr8-1.xx.fbcdn.net/v/t39.30808-6/340297504_162382996428116_918653183741904553_n.jpg?stp=dst-jpg_p130x130&_nc_cat=111&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeHYJd14PGFf-P2xIUlyv3CnIH-npaXAR2Igf6elpcBHYgZsFYYpoEL2ocooJRHayAk&_nc_ohc=A3kG1ZS-aZMAX-Kw-Qd&_nc_ht=scontent-lhr8-1.xx&edm=AKIiGfEEAAAA&oh=00_AfA8-bE_sYoAHrCpqtL1wLegch-NfhECyDSekXGXMJhwVA&oe=6445D990,https://scontent-lhr8-1.xx.fbcdn.net/v/t39.30808-6/340297504_162382996428116_918653183741904553_n.jpg?stp=dst-jpg_p720x720&_nc_cat=111&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeHYJd14PGFf-P2xIUlyv3CnIH-npaXAR2Igf6elpcBHYgZsFYYpoEL2ocooJRHayAk&_nc_ohc=A3kG1ZS-aZMAX-Kw-Qd&_nc_ht=scontent-lhr8-1.xx&edm=AKIiGfEEAAAA&oh=00_AfCv1zmHGgNKtZgzUBpnDprztI55vNtIQg9R_5gyKE5jpQ&oe=6445D990,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=781395100202832,Data is future,12,21,7,4,2,0,1088,1083
926011594215556_781942233481452,2023-04-13,12:54:00,photo,"Our intensive, hands-on data science course covers everything you need to know about data science and AI.

Learn skills from stats to data visualisation and databases to machine learning.

Follow the link to apply: https://bit.ly/400RanM

#ExploreAIAcademy #DataScience #DataEngineering #TechSkills #eLearning #MachineLearning #BigData",https://www.facebook.com/photo.php?fbid=781942203481455&set=a.725513949124281&type=3,,https://scontent-lhr8-1.xx.fbcdn.net/v/t39.30808-6/340826317_1040154426965825_9103114757886614356_n.jpg?stp=dst-jpg_p130x130&_nc_cat=106&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeFx-xF0aKW3SpasiK1Z28EZ_TYGx8CeqWn9NgbHwJ6pacmD69h5owxgA5U6pIc9W9E&_nc_ohc=k7NpzXF72J8AX_qAdOt&_nc_ht=scontent-lhr8-1.xx&edm=AKIiGfEEAAAA&oh=00_AfA8mBbOtw9Z0CeQWjUXwKT-9xt6PhRJ6nxvXnd5n9ZKBA&oe=64456AAE,https://scontent-lhr8-1.xx.fbcdn.net/v/t39.30808-6/340826317_1040154426965825_9103114757886614356_n.jpg?stp=dst-jpg_p720x720&_nc_cat=106&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeFx-xF0aKW3SpasiK1Z28EZ_TYGx8CeqWn9NgbHwJ6pacmD69h5owxgA5U6pIc9W9E&_nc_ohc=k7NpzXF72J8AX_qAdOt&_nc_ht=scontent-lhr8-1.xx&edm=AKIiGfEEAAAA&oh=00_AfC20qOiHY9rhN4jcYMA1yk46rlV8ziUY46IFcxA-zEOfw&oe=64456AAE,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=781942233481452,Just imagine being a Machine learning engineer 🙌🙌🙌,6,10,3,,3,0,792,794
926011594215556_782770906731918,2023-04-14,16:36:01,photo,"Our intensive, hands-on data engineering course covers everything you need to know about working with big data.

Learn skills from stats to SQL and cloud computing to processing big data.

Follow the link to apply: https://bit.ly/401MFJu

#ExploreAIAcademy #DataScience #DataEngineering #TechSkills #eLearning #MachineLearning #BigData",https://www.facebook.com/photo.php?fbid=782770886731920&set=a.725513949124281&type=3,,https://scontent-lhr8-2.xx.fbcdn.net/v/t39.30808-6/340981252_559142073028567_8891394907899419904_n.jpg?stp=dst-jpg_p130x130&_nc_cat=104&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeE-AnGnbrbdkeeQdsqYuqCm7-4bYaeNyOrv7hthp43I6mNay8v5x_8pq3vwCVs0wOo&_nc_ohc=XSrmgw38moEAX8Dnpd2&_nc_ht=scontent-lhr8-2.xx&edm=AKIiGfEEAAAA&oh=00_AfB5JyFXdhDfTsTZgHqzA1F2C7JAFA-qmIGTgvQHLWVzPg&oe=6445BD1D,https://scontent-lhr8-2.xx.fbcdn.net/v/t39.30808-6/340981252_559142073028567_8891394907899419904_n.jpg?stp=dst-jpg_p720x720&_nc_cat=104&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeE-AnGnbrbdkeeQdsqYuqCm7-4bYaeNyOrv7hthp43I6mNay8v5x_8pq3vwCVs0wOo&_nc_ohc=XSrmgw38moEAX8Dnpd2&_nc_ht=scontent-lhr8-2.xx&edm=AKIiGfEEAAAA&oh=00_AfCrN37Own9hRFfr4vTs5EecIgvQSqBUkrGkW5DvOn2H8g&oe=6445BD1D,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=782770906731918,When is your next intake for the ISA ( INCOME SHARE AGREEMENT),5,8,4,,2,0,561,551
926011594215556_784700453205630,2023-04-17,16:51:06,photo,"Think you know someone who's got what it takes to complete a course with ExploreAI Academy? Refer them successfully and stand a chance to be paid R5,000 (or the equivalent in your currency). Ts and Cs in the referral form.

Hit the link to refer and win.

https://bit.ly/3my026J

#ExploreAIAcademy #DataScience #DataEngineering #TechSkills #eLearning #MachineLearning #BigData",https://www.facebook.com/photo.php?fbid=784700423205633&set=a.725513949124281&type=3,,https://scontent-lhr8-2.xx.fbcdn.net/v/t39.30808-6/341777209_266654792460127_7058027362604933366_n.jpg?stp=dst-jpg_p130x130&_nc_cat=105&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeFCDYvPerQ0V2sfZKydr3s1goNPJIMSAZSCg08kgxIBlE4FIu9TfpKud0ANGzGl7ug&_nc_ohc=eShDRh39mD8AX_lwX8p&_nc_ht=scontent-lhr8-2.xx&edm=AKIiGfEEAAAA&oh=00_AfCCY_WAhU9mSFVVbQ2gS_RUyw8X6BxGW3cc_mdQ9i_bBg&oe=64455C7B,https://scontent-lhr8-2.xx.fbcdn.net/v/t39.30808-6/341777209_266654792460127_7058027362604933366_n.jpg?stp=dst-jpg_p720x720&_nc_cat=105&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeFCDYvPerQ0V2sfZKydr3s1goNPJIMSAZSCg08kgxIBlE4FIu9TfpKud0ANGzGl7ug&_nc_ohc=eShDRh39mD8AX_lwX8p&_nc_ht=scontent-lhr8-2.xx&edm=AKIiGfEEAAAA&oh=00_AfCuqljdDtkp-0vT3DCZhOFYOHBuAb5KzFfF1bdOFoJyHw&oe=64455C7B,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=784700453205630,,5,7,4,1,0,0,415,415
926011594215556_785327703142905,2023-04-18,16:10:04,photo,"Got a job? Study part-time. Keen to get through the course as fast as possible? Do it full-time.

*Scholarship and Accelerator tuition options include a 3-month internship after the coursework

Learn more here: https://bit.ly/3MIBORQ

#ExploreAIAcademy #DataScience #DataEngineering #TechSkills #eLearning #MachineLearning #BigData",https://www.facebook.com/photo.php?fbid=785327689809573&set=a.725513949124281&type=3,,https://scontent-lhr8-1.xx.fbcdn.net/v/t39.30808-6/342180733_908624083755125_2256561739616448343_n.jpg?stp=dst-jpg_p130x130&_nc_cat=109&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeEX1VUwKpjF_hiW_yUeFexw0_OS1MLwLMLT85LUwvAswhcisVIT1KmZoWDO5FI23Co&_nc_ohc=KPXOaujYh2YAX8DN53K&_nc_ht=scontent-lhr8-1.xx&edm=AKIiGfEEAAAA&oh=00_AfD8QOLqXr3D-d6Wq7dPonbAu19FzhxwC7-cuRr8GnYuag&oe=64463901,https://scontent-lhr8-1.xx.fbcdn.net/v/t39.30808-6/342180733_908624083755125_2256561739616448343_n.jpg?stp=dst-jpg_p720x720&_nc_cat=109&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeEX1VUwKpjF_hiW_yUeFexw0_OS1MLwLMLT85LUwvAswhcisVIT1KmZoWDO5FI23Co&_nc_ohc=KPXOaujYh2YAX8DN53K&_nc_ht=scontent-lhr8-1.xx&edm=AKIiGfEEAAAA&oh=00_AfDhL0nIourgwJ0CzIW76x_g6_VJiO9_7BPjiULy6-nuhw&oe=64463901,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=785327703142905,How can i apply for the scholarship,9,8,6,1,3,0,768,767
926011594215556_785327703142905,2023-04-18,16:10:04,photo,"Got a job? Study part-time. Keen to get through the course as fast as possible? Do it full-time.

*Scholarship and Accelerator tuition options include a 3-month internship after the coursework

Learn more here: https://bit.ly/3MIBORQ

#ExploreAIAcademy #DataScience #DataEngineering #TechSkills #eLearning #MachineLearning #BigData",https://www.facebook.com/photo.php?fbid=785327689809573&set=a.725513949124281&type=3,,https://scontent-lhr8-1.xx.fbcdn.net/v/t39.30808-6/342180733_908624083755125_2256561739616448343_n.jpg?stp=dst-jpg_p130x130&_nc_cat=109&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeEX1VUwKpjF_hiW_yUeFexw0_OS1MLwLMLT85LUwvAswhcisVIT1KmZoWDO5FI23Co&_nc_ohc=KPXOaujYh2YAX8DN53K&_nc_ht=scontent-lhr8-1.xx&edm=AKIiGfEEAAAA&oh=00_AfD8QOLqXr3D-d6Wq7dPonbAu19FzhxwC7-cuRr8GnYuag&oe=64463901,https://scontent-lhr8-1.xx.fbcdn.net/v/t39.30808-6/342180733_908624083755125_2256561739616448343_n.jpg?stp=dst-jpg_p720x720&_nc_cat=109&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeEX1VUwKpjF_hiW_yUeFexw0_OS1MLwLMLT85LUwvAswhcisVIT1KmZoWDO5FI23Co&_nc_ohc=KPXOaujYh2YAX8DN53K&_nc_ht=scontent-lhr8-1.xx&edm=AKIiGfEEAAAA&oh=00_AfDhL0nIourgwJ0CzIW76x_g6_VJiO9_7BPjiULy6-nuhw&oe=64463901,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=785327703142905,I will be applying for the scholarship for the 7th time 😭😭,9,8,6,1,3,0,768,767
926011594215556_785801726428836,2023-04-19,9:15:01,photo,"With ExploreAI, there are three ways to pay:

- Self-funded: Pay your way
- Scholarship: Get paid to study
- Accelerator: Learn now, pay later

Follow this link to learn more about our tuition options.

https://admissions.explore.ai

#ExploreAIAcademy #DataScience #DataEngineering #TechSkills #eLearning #MachineLearning #BigData",https://www.facebook.com/photo.php?fbid=785801713095504&set=a.725513949124281&type=3,,https://scontent-lhr8-1.xx.fbcdn.net/v/t39.30808-6/342205499_187974207383519_4441096213588951006_n.jpg?stp=dst-jpg_p130x130&_nc_cat=106&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeFvl87PDpwsDfObHV_DQXvcq36Ubfh39B-rfpRt-Hf0H84mKY8g5i1BjBqM3ccEsao&_nc_ohc=mim3NV-vaUgAX-lbeNV&_nc_ht=scontent-lhr8-1.xx&edm=AKIiGfEEAAAA&oh=00_AfBMxYpnRB8AOjO6ym2ju7aRABpc9V8mCBD4TerC4YrkYw&oe=64447088,https://scontent-lhr8-1.xx.fbcdn.net/v/t39.30808-6/342205499_187974207383519_4441096213588951006_n.jpg?stp=dst-jpg_p720x720&_nc_cat=106&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeFvl87PDpwsDfObHV_DQXvcq36Ubfh39B-rfpRt-Hf0H84mKY8g5i1BjBqM3ccEsao&_nc_ohc=mim3NV-vaUgAX-lbeNV&_nc_ht=scontent-lhr8-1.xx&edm=AKIiGfEEAAAA&oh=00_AfAO9o_6eezvxmdMbNV0sSKopwyV07Ldyutm6P_Iikt90A&oe=64447088,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=785801726428836,Zandile Zee Ndlovu,7,11,5,4,2,2,751,775
926011594215556_785801726428836,2023-04-19,9:15:01,photo,"With ExploreAI, there are three ways to pay:

- Self-funded: Pay your way
- Scholarship: Get paid to study
- Accelerator: Learn now, pay later

Follow this link to learn more about our tuition options.

https://admissions.explore.ai

#ExploreAIAcademy #DataScience #DataEngineering #TechSkills #eLearning #MachineLearning #BigData",https://www.facebook.com/photo.php?fbid=785801713095504&set=a.725513949124281&type=3,,https://scontent-lhr8-1.xx.fbcdn.net/v/t39.30808-6/342205499_187974207383519_4441096213588951006_n.jpg?stp=dst-jpg_p130x130&_nc_cat=106&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeFvl87PDpwsDfObHV_DQXvcq36Ubfh39B-rfpRt-Hf0H84mKY8g5i1BjBqM3ccEsao&_nc_ohc=mim3NV-vaUgAX-lbeNV&_nc_ht=scontent-lhr8-1.xx&edm=AKIiGfEEAAAA&oh=00_AfBMxYpnRB8AOjO6ym2ju7aRABpc9V8mCBD4TerC4YrkYw&oe=64447088,https://scontent-lhr8-1.xx.fbcdn.net/v/t39.30808-6/342205499_187974207383519_4441096213588951006_n.jpg?stp=dst-jpg_p720x720&_nc_cat=106&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeFvl87PDpwsDfObHV_DQXvcq36Ubfh39B-rfpRt-Hf0H84mKY8g5i1BjBqM3ccEsao&_nc_ohc=mim3NV-vaUgAX-lbeNV&_nc_ht=scontent-lhr8-1.xx&edm=AKIiGfEEAAAA&oh=00_AfAO9o_6eezvxmdMbNV0sSKopwyV07Ldyutm6P_Iikt90A&oe=64447088,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=785801726428836,👏on it.,7,11,5,4,2,2,751,775
926011594215556_926037970879585,2021-09-20,10:09:21,profile_media,www.explore-datascience.net,https://facebook.com/explore.ai.academy,Explore AI Academy,https://scontent-lhr8-1.xx.fbcdn.net/v/t1.18169-9/21106327_926037970879585_3681215066882213199_n.png?stp=dst-png_p130x130&_nc_cat=108&ccb=1-7&_nc_sid=174925&_nc_eui2=AeGHTEfX011IHjKMWI-d7shC9aHgu0uTltX1oeC7S5OW1UvG-RfVIeMBoHaphRWTch0&_nc_ohc=fkMLIQCa8SkAX8dc-kU&_nc_ht=scontent-lhr8-1.xx&edm=AKIiGfEEAAAA&oh=00_AfAkvZp4EI9M2kB2ZnFBtPNW2XG328qW8RYHj3zHcSMmLA&oe=6467DFF9,https://scontent-lhr8-1.xx.fbcdn.net/v/t1.18169-9/21106327_926037970879585_3681215066882213199_n.png?_nc_cat=108&ccb=1-7&_nc_sid=174925&_nc_eui2=AeGHTEfX011IHjKMWI-d7shC9aHgu0uTltX1oeC7S5OW1UvG-RfVIeMBoHaphRWTch0&_nc_ohc=fkMLIQCa8SkAX8dc-kU&_nc_ht=scontent-lhr8-1.xx&edm=AKIiGfEEAAAA&oh=00_AfCx8kcZ3tzKP1athO59_STqX7jceoBQWdQuqpmfHV9vfg&oe=6467DFF9,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=926037970879585,Does your company over Nd result with an intermediate in programming,40,34,38,2,16,1,1,1
926011594215556_926037970879585,2021-09-20,10:09:21,profile_media,www.explore-datascience.net,https://facebook.com/explore.ai.academy,Explore AI Academy,https://scontent-lhr8-1.xx.fbcdn.net/v/t1.18169-9/21106327_926037970879585_3681215066882213199_n.png?stp=dst-png_p130x130&_nc_cat=108&ccb=1-7&_nc_sid=174925&_nc_eui2=AeGHTEfX011IHjKMWI-d7shC9aHgu0uTltX1oeC7S5OW1UvG-RfVIeMBoHaphRWTch0&_nc_ohc=fkMLIQCa8SkAX8dc-kU&_nc_ht=scontent-lhr8-1.xx&edm=AKIiGfEEAAAA&oh=00_AfAkvZp4EI9M2kB2ZnFBtPNW2XG328qW8RYHj3zHcSMmLA&oe=6467DFF9,https://scontent-lhr8-1.xx.fbcdn.net/v/t1.18169-9/21106327_926037970879585_3681215066882213199_n.png?_nc_cat=108&ccb=1-7&_nc_sid=174925&_nc_eui2=AeGHTEfX011IHjKMWI-d7shC9aHgu0uTltX1oeC7S5OW1UvG-RfVIeMBoHaphRWTch0&_nc_ohc=fkMLIQCa8SkAX8dc-kU&_nc_ht=scontent-lhr8-1.xx&edm=AKIiGfEEAAAA&oh=00_AfCx8kcZ3tzKP1athO59_STqX7jceoBQWdQuqpmfHV9vfg&oe=6467DFF9,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=926037970879585,I failed 2 explore data science video interviews.  I don't know what's the problem ,40,34,38,2,16,1,1,1
926011594215556_926037970879585,2021-09-20,10:09:21,profile_media,www.explore-datascience.net,https://facebook.com/explore.ai.academy,Explore AI Academy,https://scontent-lhr8-1.xx.fbcdn.net/v/t1.18169-9/21106327_926037970879585_3681215066882213199_n.png?stp=dst-png_p130x130&_nc_cat=108&ccb=1-7&_nc_sid=174925&_nc_eui2=AeGHTEfX011IHjKMWI-d7shC9aHgu0uTltX1oeC7S5OW1UvG-RfVIeMBoHaphRWTch0&_nc_ohc=fkMLIQCa8SkAX8dc-kU&_nc_ht=scontent-lhr8-1.xx&edm=AKIiGfEEAAAA&oh=00_AfAkvZp4EI9M2kB2ZnFBtPNW2XG328qW8RYHj3zHcSMmLA&oe=6467DFF9,https://scontent-lhr8-1.xx.fbcdn.net/v/t1.18169-9/21106327_926037970879585_3681215066882213199_n.png?_nc_cat=108&ccb=1-7&_nc_sid=174925&_nc_eui2=AeGHTEfX011IHjKMWI-d7shC9aHgu0uTltX1oeC7S5OW1UvG-RfVIeMBoHaphRWTch0&_nc_ohc=fkMLIQCa8SkAX8dc-kU&_nc_ht=scontent-lhr8-1.xx&edm=AKIiGfEEAAAA&oh=00_AfCx8kcZ3tzKP1athO59_STqX7jceoBQWdQuqpmfHV9vfg&oe=6467DFF9,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=926037970879585,"I will like a one on one coaching here in Lagos Nigeria..
Kindly advice please",40,34,38,2,16,1,1,1
926011594215556_926037970879585,2021-09-20,10:09:21,profile_media,www.explore-datascience.net,https://facebook.com/explore.ai.academy,Explore AI Academy,https://scontent-lhr8-1.xx.fbcdn.net/v/t1.18169-9/21106327_926037970879585_3681215066882213199_n.png?stp=dst-png_p130x130&_nc_cat=108&ccb=1-7&_nc_sid=174925&_nc_eui2=AeGHTEfX011IHjKMWI-d7shC9aHgu0uTltX1oeC7S5OW1UvG-RfVIeMBoHaphRWTch0&_nc_ohc=fkMLIQCa8SkAX8dc-kU&_nc_ht=scontent-lhr8-1.xx&edm=AKIiGfEEAAAA&oh=00_AfAkvZp4EI9M2kB2ZnFBtPNW2XG328qW8RYHj3zHcSMmLA&oe=6467DFF9,https://scontent-lhr8-1.xx.fbcdn.net/v/t1.18169-9/21106327_926037970879585_3681215066882213199_n.png?_nc_cat=108&ccb=1-7&_nc_sid=174925&_nc_eui2=AeGHTEfX011IHjKMWI-d7shC9aHgu0uTltX1oeC7S5OW1UvG-RfVIeMBoHaphRWTch0&_nc_ohc=fkMLIQCa8SkAX8dc-kU&_nc_ht=scontent-lhr8-1.xx&edm=AKIiGfEEAAAA&oh=00_AfCx8kcZ3tzKP1athO59_STqX7jceoBQWdQuqpmfHV9vfg&oe=6467DFF9,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=926037970879585,"I've got a problem, l logged out of my Facebook before completing my assessment, how do l complete it 😭",40,34,38,2,16,1,1,1
926011594215556_926037970879585,2021-09-20,10:09:21,profile_media,www.explore-datascience.net,https://facebook.com/explore.ai.academy,Explore AI Academy,https://scontent-lhr8-1.xx.fbcdn.net/v/t1.18169-9/21106327_926037970879585_3681215066882213199_n.png?stp=dst-png_p130x130&_nc_cat=108&ccb=1-7&_nc_sid=174925&_nc_eui2=AeGHTEfX011IHjKMWI-d7shC9aHgu0uTltX1oeC7S5OW1UvG-RfVIeMBoHaphRWTch0&_nc_ohc=fkMLIQCa8SkAX8dc-kU&_nc_ht=scontent-lhr8-1.xx&edm=AKIiGfEEAAAA&oh=00_AfAkvZp4EI9M2kB2ZnFBtPNW2XG328qW8RYHj3zHcSMmLA&oe=6467DFF9,https://scontent-lhr8-1.xx.fbcdn.net/v/t1.18169-9/21106327_926037970879585_3681215066882213199_n.png?_nc_cat=108&ccb=1-7&_nc_sid=174925&_nc_eui2=AeGHTEfX011IHjKMWI-d7shC9aHgu0uTltX1oeC7S5OW1UvG-RfVIeMBoHaphRWTch0&_nc_ohc=fkMLIQCa8SkAX8dc-kU&_nc_ht=scontent-lhr8-1.xx&edm=AKIiGfEEAAAA&oh=00_AfCx8kcZ3tzKP1athO59_STqX7jceoBQWdQuqpmfHV9vfg&oe=6467DFF9,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=926037970879585,Nobuhle Zwane,40,34,38,2,16,1,1,1
926011594215556_926037970879585,2021-09-20,10:09:21,profile_media,www.explore-datascience.net,https://facebook.com/explore.ai.academy,Explore AI Academy,https://scontent-lhr8-1.xx.fbcdn.net/v/t1.18169-9/21106327_926037970879585_3681215066882213199_n.png?stp=dst-png_p130x130&_nc_cat=108&ccb=1-7&_nc_sid=174925&_nc_eui2=AeGHTEfX011IHjKMWI-d7shC9aHgu0uTltX1oeC7S5OW1UvG-RfVIeMBoHaphRWTch0&_nc_ohc=fkMLIQCa8SkAX8dc-kU&_nc_ht=scontent-lhr8-1.xx&edm=AKIiGfEEAAAA&oh=00_AfAkvZp4EI9M2kB2ZnFBtPNW2XG328qW8RYHj3zHcSMmLA&oe=6467DFF9,https://scontent-lhr8-1.xx.fbcdn.net/v/t1.18169-9/21106327_926037970879585_3681215066882213199_n.png?_nc_cat=108&ccb=1-7&_nc_sid=174925&_nc_eui2=AeGHTEfX011IHjKMWI-d7shC9aHgu0uTltX1oeC7S5OW1UvG-RfVIeMBoHaphRWTch0&_nc_ohc=fkMLIQCa8SkAX8dc-kU&_nc_ht=scontent-lhr8-1.xx&edm=AKIiGfEEAAAA&oh=00_AfCx8kcZ3tzKP1athO59_STqX7jceoBQWdQuqpmfHV9vfg&oe=6467DFF9,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=926037970879585,"Please support me by listening to my song on Audiomack
🙏🙏👇👇👇
https://audiomack.com/joseenboy/song/4sure",40,34,38,2,16,1,1,1
926011594215556_1895452927271413,2021-01-01,13:31:39,share,"Make 2021 count. Learn what matters. Register now for our fully immersive, online Data Science Programme.

https://www.youtube.com/watch?v=tCkwnPur7jA",https://www.youtube.com/watch?v=tCkwnPur7jA,YouTube,,,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=1895452927271413,Kazzmo K Pit ,7,,6,,1,0,122,95
926011594215556_1922884647861574,2021-02-04,8:39:55,share,"A blog post highlighting 50 different plotting examples in Python - with code. The blog post covers a broad set of scenarios including correlation, deviation, ranking, distribution and composition plots.",https://www.machinelearningplus.com/plots/top-50-matplotlib-visualizations-the-master-plots-python/#30.-Categorical-Plots,Top 50 matplotlib Visualizations - The Master Plots (w/ Full Python Code) | ML+,https://external-lhr8-1.xx.fbcdn.net/emg1/v/t13/3197234692032888167?url=https%3A%2F%2Fwww.machinelearningplus.com%2Fwp-content%2Fuploads%2F2018%2F11%2Ftop_50_matplotlib_feature_2.png&fb_obo=1&utld=machinelearningplus.com&stp=c0.5000x0.5000f_dst-emg0_p130x130_q75&_nc_eui2=AeGnGWQobFkTuINTuvL99xBImRhF861ig8OZGEXzrWKDw9ANWFJzY56Cq3M_C3pzdS8&ccb=13-1&oh=06_AbHTIQQc1fpz1HMaVR7u-mZ-XP4t6FoX7qk0euCNAN3RrQ&oe=6442205C&_nc_sid=6ac203,https://external-lhr8-1.xx.fbcdn.net/emg1/v/t13/3197234692032888167?url=https%3A%2F%2Fwww.machinelearningplus.com%2Fwp-content%2Fuploads%2F2018%2F11%2Ftop_50_matplotlib_feature_2.png&fb_obo=1&utld=machinelearningplus.com&_nc_eui2=AeGnGWQobFkTuINTuvL99xBImRhF861ig8OZGEXzrWKDw9ANWFJzY56Cq3M_C3pzdS8&ccb=13-1&_nc_sid=834697&stp=dst-emg0_q75&ur=64c8fc&oh=06_AbEOiw12fq8c5i6CX1c4q67wD6C8ZTc08BjwRcVA84btaw&oe=6442205C,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=1922884647861574,,4,1,3,,0,0,126,101
926011594215556_1923862751097097,2021-02-05,10:46:13,share,"Do you want to plot data in Python? 
You will have numerous libraries to choose from, and it can be difficult to decide which one is the best for your data.
In this blog post 6 different libraries are used to create a bar graph.",https://pbpython.com/visualization-tools-1.html,Overview of Python Visualization Tools - Practical Business Python,https://external-lhr8-1.xx.fbcdn.net/emg1/v/t13/8039381574519892475?url=https%3A%2F%2Fpbpython.com%2Fimages%2FMN-2014-Budget-pandasv2.png&fb_obo=1&utld=pbpython.com&stp=c0.5000x0.5000f_dst-emg0_p130x130_q75&_nc_eui2=AeG9VrhCCuocdlVk24df8TLTY6hYKwwdeJBjqFgrDB14kKHrG8DX6cxnIQlVB5YcMiQ&ccb=13-1&oh=06_AbHDicUcZsmzCTohwxWScDI5AR4jeAXAdoJtrqg-L8pp0A&oe=6442499A&_nc_sid=6ac203,https://external-lhr8-1.xx.fbcdn.net/emg1/v/t13/8039381574519892475?url=https%3A%2F%2Fpbpython.com%2Fimages%2FMN-2014-Budget-pandasv2.png&fb_obo=1&utld=pbpython.com&_nc_eui2=AeG9VrhCCuocdlVk24df8TLTY6hYKwwdeJBjqFgrDB14kKHrG8DX6cxnIQlVB5YcMiQ&ccb=13-1&_nc_sid=834697&stp=dst-emg0_q75&ur=64c8fc&oh=06_AbESX0Ov4o7IsAFtj8yY2Ja7-CuQDEYciZldjAOdB3BM7g&oe=6442499A,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=1923862751097097,,7,,6,,0,0,129,104
926011594215556_1926248717525167,2021-02-08,8:34:33,share,"Keep an eye on this week's posts. 
The focus will be SQL.
To kick this week off, have a look at this blog post on SQL Server query optimization techniques with examples of things to avoid and how to improve performance.",https://www.sqlshack.com/query-optimization-techniques-in-sql-server-tips-and-tricks/,Query optimization techniques in SQL Server: tips and tricks,https://external-lhr8-1.xx.fbcdn.net/emg1/v/t13/2732162194310153136?url=https%3A%2F%2Fs33046.pcdn.co%2Fwp-content%2Fuploads%2F2018%2F06%2Fc-users-epollack-appdata-local-microsoft-windows-1-12.jpeg&fb_obo=1&utld=pcdn.co&stp=c0.5000x0.5000f_dst-emg0_p130x130_q75&_nc_eui2=AeGXpczBDk_KDTcOUHzXiHdiEsP-n7DhzD8Sw_6fsOHMP7LgCfxKgMP0SHIuV6tQekE&ccb=13-1&oh=06_AbH-2AEmAu7OWAXCLsqzIpNFpDgqZhGBlyHIN14u-uPHvw&oe=6441E2B3&_nc_sid=6ac203,https://external-lhr8-1.xx.fbcdn.net/emg1/v/t13/2732162194310153136?url=https%3A%2F%2Fs33046.pcdn.co%2Fwp-content%2Fuploads%2F2018%2F06%2Fc-users-epollack-appdata-local-microsoft-windows-1-12.jpeg&fb_obo=1&utld=pcdn.co&_nc_eui2=AeGXpczBDk_KDTcOUHzXiHdiEsP-n7DhzD8Sw_6fsOHMP7LgCfxKgMP0SHIuV6tQekE&ccb=13-1&_nc_sid=834697&stp=dst-emg0_q75&ur=64c8fc&oh=06_AbHHBPJHr-Se6MhZNsz_AKgrtNlin-0fPRvsY9klSDUp_g&oe=6441E2B3,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=1926248717525167,,9,2,8,,0,0,131,106
